id,created_at,text 
1038268704411320320,2018-09-08 03:32:03,"b'Betterment, among the largest so-called roboadvisers, is introducing an even cheaper way to get financial guidance\xe2\x80\xa6 https://t.co/oUDaZ9jpaD'"
1038268412399628290,2018-09-08 03:30:54,b'Weekend Reads: Spotlight on Our Youngest Contributors https://t.co/z1wpaY3hf1'
1038266435942981632,2018-09-08 03:23:03,"b'RT @NYTScience: The scientific definition of ""abortion-inducing drugs"" doesn\'t apply to contraceptives, contrary to Judge Kavanaugh\'s sugge\xe2\x80\xa6'"
1038264181550706688,2018-09-08 03:14:05,"b'You may never make it to the South Pole, but you can now see Antarctica and its glaciers in unprecedented detail https://t.co/9jIWebCWNk'"
1038261404107792384,2018-09-08 03:03:03,b'Apple removed Alex Jones\xe2\x80\x99s Infowars app from its App Store https://t.co/EMQ3IYDHBj'
1038257376296620033,2018-09-08 02:47:03,b'How Michigan became the epicenter of the Modernist experiment https://t.co/1CeY1LqBK9'
1038253599418138624,2018-09-08 02:32:02,b'Arizona lawmakers cut education budgets. Then teachers got angry. There is a grass-roots uprising taking place in A\xe2\x80\xa6 https://t.co/bhqXslE9nW'
1038249835131019267,2018-09-08 02:17:05,"b'RT @nytpolitics: As President Trump raged, his party moved toward securing an ideological shift in the Supreme Court that will last for dec\xe2\x80\xa6'"
1038243542085316608,2018-09-08 01:52:04,b'RT @nytopinion: Kavanaugh is being rammed through his confirmation process with an unprecedented degree of secrecy and partisan maneuvering\xe2\x80\xa6'
1038242288839872512,2018-09-08 01:47:05,b'Lina Khan published a paper titled \xe2\x80\x9cAmazon\xe2\x80\x99s Antitrust Paradox\xe2\x80\x9d last year. It now forms the basis of a growing anti\xe2\x80\xa6 https://t.co/MTr6gYd8cj'
1038238508094291968,2018-09-08 01:32:04,b'Tracking the House races to watch in the 2018 midterm elections https://t.co/EAVhdjFLli'
1038234731773677571,2018-09-08 01:17:04,"b'RT @nytopinion: ""If you didn\xe2\x80\x99t believe in the Deep State before, it just took out an advertisement in The New York Times"" \xe2\x80\x94 Kevin McCarthy,\xe2\x80\xa6'"
1038230975669514240,2018-09-08 01:02:08,"b""Evening Briefing: Here's what you need to know at the end of the day https://t.co/v4WpIOtbqk"""
1038227173000314890,2018-09-08 00:47:02,"b'\xe2\x80\x9cWe have this almost sense of urgency about living life, this gratitude, this desire to give back,"" said the bride\xe2\x80\xa6 https://t.co/asPfUmr7zz'"
1038223420243234816,2018-09-08 00:32:07,b'Former President Barack Obama assailed President Trump as a \xe2\x80\x9cthreat to democracy\xe2\x80\x9d as he emerged from a period of po\xe2\x80\xa6 https://t.co/8QoAlDadY8'
1038219642509189120,2018-09-08 00:17:06,"b'RT @monicadavey1: He volunteered with a group aimed at stopping the violence in Chicago. This week, he was killed in that violence. Delmont\xe2\x80\xa6'"
1038215853014179841,2018-09-08 00:02:03,"b'President Trump will be presiding at the U.N. Security Council, a rotating role that falls to the U.S. this month https://t.co/0Y2LCsk5ER'"
1038211827010859009,2018-09-07 23:46:03,"b'""Go easy on each other,"" and other lessons from life in New York City https://t.co/mLqhxMFzEr'"
1038208304735023104,2018-09-07 23:32:03,"b'Rafael Nadal, in pain for most of his U.S. Open semifinal against Juan Mart\xc3\xadn del Potro, retired after 2 sets to en\xe2\x80\xa6 https://t.co/LqmXysy1Js'"
1038204537386016780,2018-09-07 23:17:05,b'RT @nytvideo: \xe2\x80\x9cWhat happened to the Republican Party?\xe2\x80\x9d Former President Barack Obama delivered a sharply worded speech assailing President\xe2\x80\xa6'
1038200753209389057,2018-09-07 23:02:03,"b""Jack Ma will retire next week from Alibaba, the e-commerce giant that made him China's richest man. He says he want\xe2\x80\xa6 https://t.co/yUxqlGz9bD"""
1038196979661254656,2018-09-07 22:47:03,"b""Evening Briefing: Here's what you need to know at the end of the day https://t.co/yopCosKtBF"""
1038193197355282433,2018-09-07 22:32:01,b'From @UpshotNYT: Follow along with our live polling experiment. Can the former fighter pilot Amy McGrath win as a D\xe2\x80\xa6 https://t.co/hd272rrJhE'
1038189436452913154,2018-09-07 22:17:04,"b'""Voting in a language you do not understand is like asking this court to decide the winner of the Nobel Prize for C\xe2\x80\xa6 https://t.co/kRSH2LrKIX'"
1038185661377994754,2018-09-07 22:02:04,"b'RT @nytimesarts: Mac Miller is dead at 26. The rapper built a loyal cult fan base with an easy, low-key charisma and intimate yet hazy vers\xe2\x80\xa6'"
1038181882142310402,2018-09-07 21:47:03,"b'Marcella Hazan\xe2\x80\x99s bolognese sauce has been called \xe2\x80\x9cthe gold standard"" for bolognese. Try it and see for yourself.\xe2\x80\xa6 https://t.co/UlTSh8IE5O'"
1038178116089393153,2018-09-07 21:32:05,b'6 states and the District of Columbia sped up efforts to crack down on abusive lending practices after Betsy DeVos\xe2\x80\xa6 https://t.co/MlTQDVJEQ0'
1038173834631958529,2018-09-07 21:15:05,b'RT @MarkMazzettiNYT: I spoke to George Papadopoulos earlier this week. Here are excerpts from interview  https://t.co/W9aro2UQoF'
1038170795250315264,2018-09-07 21:03:00,b'George Papadopoulos spoke with The New York Times this week and discussed a wide range of issues \xe2\x80\x94 including his fo\xe2\x80\xa6 https://t.co/hPaDdt0b7y'
1038166869889490945,2018-09-07 20:47:24,b'Breaking News: George Papadopoulos got a 14-day jail sentence. The ex-Trump aide told The Times he lied to the FBI\xe2\x80\xa6 https://t.co/BwkpgQqzDN'
1038166291134246913,2018-09-07 20:45:06,"b'""As for \'The Nun,\' open only if you must"": The New York Times review of ""The Nun""\nhttps://t.co/bOO1p1Nbky'"
1038162505946816512,2018-09-07 20:30:04,"b'\xe2\x80\x9cHyperfocus,\xe2\x80\x9d a new book about how we pay attention, teaches readers to control their limited capacity to focus on\xe2\x80\xa6 https://t.co/MrTcnZFzy3'"
1038158722328088577,2018-09-07 20:15:02,b'Election officials in North Carolina voted unanimously to resist a sweeping federal subpoena for years of state vot\xe2\x80\xa6 https://t.co/vMPQObWSZr'
1038157485704658944,2018-09-07 20:10:07,"b'If Cynthia Nixon were to become New York\xe2\x80\x99s governor, Christine Marinoni would be the state\xe2\x80\x99s first queer first lady https://t.co/QDmt95qGd5'"
1038154981503905799,2018-09-07 20:00:10,"b""A Dallas police officer returning home from her shift accidentally entered her neighbor's apartment, mistaking it f\xe2\x80\xa6 https://t.co/5IiyDwxJhN"""
1038152326136123392,2018-09-07 19:49:37,b'Alex Jones is now facing a reckoning brought on by the very thing that made him rich in the first place: his conspi\xe2\x80\xa6 https://t.co/wWtDuY4Zvc'
1038148584418549760,2018-09-07 19:34:45,"b""RT @NYTimesPR: Response from The New York Times to President Trump's comments indicating Attorney General Jeff Sessions should investigate\xe2\x80\xa6"""
1038147409719771136,2018-09-07 19:30:04,"b'In Opinion\n\nDouglas Lute\xc2\xa0and\xc2\xa0Denis McDonough, 2 national security experts who served under President Barack Obama,\xe2\x80\xa6 https://t.co/m2psFvzKAp'"
1038143644727959553,2018-09-07 19:15:07,"b'Gov. Andrew Cuomo took 195 trips on taxpayer-funded aircraft last year, far more than governors in California and o\xe2\x80\xa6 https://t.co/LGvPJjOxzd'"
1038139880738578432,2018-09-07 19:00:09,"b'RT @Max_Fisher: When Germans sought news on a riot in Chemnitz, YouTube instead pushed them to far-right propaganda \xe2\x80\x94\xc2\xa0which went viral, fil\xe2\x80\xa6'"
1038136090111238144,2018-09-07 18:45:06,"b'Tiger Woods\xe2\x80\x99s career is usually divided into Before Thanksgiving 2009 and After Thanksgiving 2009. Now, after a str\xe2\x80\xa6 https://t.co/j7tlhTYYL8'"
1038132348662034433,2018-09-07 18:30:14,"b""The economy is humming, so why aren't more people working? https://t.co/B14RWKLGvi"""
1038128542154940417,2018-09-07 18:15:06,b'Delmonte Johnson was a 19-year-old volunteer who worked with anti-violence organization Good Kids Mad City. This we\xe2\x80\xa6 https://t.co/YRm4E2kPyM'
1038124789309865989,2018-09-07 18:00:11,b'RT @MarkLandler: Trump will chair a UN Security Council meeting on Iran later this month. What could go wrong? Aides are already trying to\xe2\x80\xa6'
1038122252754210816,2018-09-07 17:50:07,b'5 recipes for busy people who still want something good to eat https://t.co/LimaTZ7LBr'
1038119724226420736,2018-09-07 17:40:04,"b'RT @dougmillsnyt: .@realDonaldTrump speaks to reporters aboard Air Force One as he flew to Fargo, ND. https://t.co/h6nfVasxcV'"
1038116579505045509,2018-09-07 17:27:34,b'\xe2\x80\x9cI would say Jeff should be investigating who the author of that piece was because I really believe it\xe2\x80\x99s national s\xe2\x80\xa6 https://t.co/cmUJe9QN4A'
1038115454663974913,2018-09-07 17:23:06,b'Breaking: President Trump said he wanted the Justice Department to investigate who wrote the anonymous Op-Ed publis\xe2\x80\xa6 https://t.co/sCZsF6nme0'
1038113997126557699,2018-09-07 17:17:18,"b'RT @ShaneGoldmacher: NEW: Cuomo took 195 helicopter and plane trips last year\xe2\x80\x94far more than other big state govs.\n\nThis year, the Cuomo cam\xe2\x80\xa6'"
1038113439686844418,2018-09-07 17:15:05,"b'RT @NYTMetro: New York City is full of vacant storefronts. Tell us your favorite New York spot, whether it\xe2\x80\x99s closed or still hanging on. ht\xe2\x80\xa6'"
1038109666138578944,2018-09-07 17:00:06,"b'""I came to realize that it wasn\xe2\x80\x99t the assault that had the most enduring effect on me. It was people\xe2\x80\x99s refusal to b\xe2\x80\xa6 https://t.co/Ufm40xgCTr'"
1038105895580905473,2018-09-07 16:45:07,b'Democrats grilling Judge Brett Kavanaugh may be using his confirmation hearings as an audition for president in 2020 https://t.co/n4yQqtUwkW'
1038102134330470402,2018-09-07 16:30:10,"b'RT @nytopinion: Catholics are beginning to wonder, if some priests and bishops don\xe2\x80\x99t believe the Church\xe2\x80\x99s most obvious teachings on pastora\xe2\x80\xa6'"
1038098343946346496,2018-09-07 16:15:06,"b'Burt Reynolds ""may not have lived up to his full potential as an actor \xe2\x80\x94 he often said so himself \xe2\x80\x94 but he was one\xe2\x80\xa6 https://t.co/XNkHYFKOCi'"
1038094601435967488,2018-09-07 16:00:14,b'GoFundMe said that a homeless veteran would get the money he is due after he accused a New Jersey couple of stealin\xe2\x80\xa6 https://t.co/njVkiCxjxE'
1038090807952191489,2018-09-07 15:45:10,"b'RT @maggieNYT: Jeane MacIntosh, the former dep editor of Page Six, recalled Trump horse-trading to kill a potential story about him making\xe2\x80\xa6'"
1038087009456336896,2018-09-07 15:30:04,b'In Opinion\n\nFormer chairman of the Federal Reserve Ben Bernanke and\xc2\xa0former Treasury secretaries Timothy Geithner\xc2\xa0an\xe2\x80\xa6 https://t.co/nDDE0zSeMm'
1038083241939480577,2018-09-07 15:15:06,"b'The search for Arjen Kamphuis, a cybersecurity expert with ties to WikiLeaks, has grown into a cross-border hunt https://t.co/iRjEcesSVv'"
1038079478566727681,2018-09-07 15:00:08,"b'Donald Trump, September 2018: ""I said NEITHER, never used those terms on anyone.""\nDonald Trump, September 2004: ""I\xe2\x80\xa6 https://t.co/tgmTftwzm2'"
1038075680783777794,2018-09-07 14:45:03,"b""Tesla's shares dropped sharply after its accounting chief quit and Elon Musk smoked what appeared to be marijuana o\xe2\x80\xa6 https://t.co/YM0No45uMy"""
1038071911408914432,2018-09-07 14:30:04,"b'""This is why there aren\'t any grocery stores in the black community,"" an off-duty police officer said moments after\xe2\x80\xa6 https://t.co/iRCb3ADlsj'"
1038068389917458432,2018-09-07 14:16:05,"b'""When you walk the streets, you see vacancies on every block in all five boroughs, rich or poor areas \xe2\x80\x94 even on Mad\xe2\x80\xa6 https://t.co/RiGczOQiIU'"
1038064387192508417,2018-09-07 14:00:10,"b""RT @nytvideo: \xe2\x80\x9cWe're finally free to be who we are.\xe2\x80\x9d Here's how Indians celebrated after the Supreme Court struck down a colonial-era ban o\xe2\x80\xa6"""
1038060596875460608,2018-09-07 13:45:07,"b'""Starting school before the human brain is awake is problematic,"" an expert said https://t.co/w59dqSNlWC'"
1038056831682310146,2018-09-07 13:30:09,"b'The fight in Arkansas could help define the looming legal battle over abortion, 45 years after the Supreme Court ma\xe2\x80\xa6 https://t.co/CMK80dLAlu'"
1038053282307080193,2018-09-07 13:16:03,"b'After the publication of the anonymous Op-Ed, a key question, aside from the still undisclosed identity of the auth\xe2\x80\xa6 https://t.co/zZzrPMf0Ql'"
1038049284959203328,2018-09-07 13:00:10,"b""Morning\xc2\xa0Briefing: Here's what you need to know to start your day https://t.co/QEv3Mq67xy https://t.co/RfVnfRJgaZ"""
1038045223916658688,2018-09-07 12:44:01,"b""Late-night hosts shared their views on President Trump's reaction to the anonymous Op-Ed https://t.co/eO7PblsZ8Z"""
1038043500766482432,2018-09-07 12:37:11,"b""Breaking News: The U.S. economy added 201,000 jobs in August, slightly topping analysts' expectations. The unemploy\xe2\x80\xa6 https://t.co/xwCSkv6lu4"""
1038041718053109760,2018-09-07 12:30:06,"b'RT @EllenBarryNYT: Scoop: In the years leading up to poisoning, Sergei Skripal, like Alexander LItvinenko, was working with Spanish authori\xe2\x80\xa6'"
1038038179083890688,2018-09-07 12:16:02,"b'Twentieth Century Fox pulled a scene from ""The Predator"" after learning that Steven Wilder Striegel, an actor with\xe2\x80\xa6 https://t.co/4A46Uudn0N'"
1038034217635069952,2018-09-07 12:00:17,"b""Your daily @DealBook Briefing:\n\n\xe2\x80\xa2 Investors worry about Elon Musk\xe2\x80\x99s drug use. He doesn't.\n\n\xe2\x80\xa2 Les Moonves may be on\xe2\x80\xa6 https://t.co/4FHAj3hvU1"""
1038031650876260352,2018-09-07 11:50:05,"b'Judge Kavanaugh\'s reference to contraceptives as ""abortion-inducing drugs"" created a stir outside the hearing room https://t.co/p4b5c02Ypt'"
1038029131643006976,2018-09-07 11:40:05,"b'Rodrigo Duterte has backed down from his order to arrest a senator who is a leading critic of his war on drugs, his\xe2\x80\xa6 https://t.co/uYPa8woqZv'"
1038026617187184640,2018-09-07 11:30:05,"b'Jair Bolsonaro, the front-runner in Brazil\xe2\x80\x99s presidential election, was stabbed in the stomach during a campaign ev\xe2\x80\xa6 https://t.co/cpN5XK6BvP'"
1038023093485297665,2018-09-07 11:16:05,b'The Kavanaugh documents https://t.co/oKzVZC8C7W https://t.co/QPbwHttwKh'
1038019096288403459,2018-09-07 11:00:12,b'The Delaware results indicate that the rebellion on the left is taking place somewhat narrowly https://t.co/Izy5hbHU01'
1038015285188546560,2018-09-07 10:45:04,"b'Federal prosecutors are looking into Harvey Weinstein\xe2\x80\x99s dealings with Black Cube, a private Israeli intelligence fi\xe2\x80\xa6 https://t.co/eF86fBi1zC'"
1038011535455645697,2018-09-07 10:30:10,"b'Sergei Skripal appears to have been working intelligence officers in Spain, a country locked in a pitched battle wi\xe2\x80\xa6 https://t.co/TDgrRsEZn7'"
1038007735290417153,2018-09-07 10:15:04,b'Attorneys general across the United States are taking a newly aggressive stance in investigating sexual abuse by Ro\xe2\x80\xa6 https://t.co/NaE9OJ3Ndr'
1038004014993088512,2018-09-07 10:00:17,"b""Morning\xc2\xa0Briefing: Here's what you need to know to start your day https://t.co/nr6jOSheO0 https://t.co/Te4lkHARdF"""
1038004001135095809,2018-09-07 10:00:13,b'Naomi Osaka said that as a child she often dreamed about playing Serena Williams in a Grand Slam final. Now her wis\xe2\x80\xa6 https://t.co/og9pIhcMh7'
1038000178094108672,2018-09-07 09:45:02,"b'An uncle of an Afghan journalist who was killed this week said he asked him to quit his job many times. ""He kept te\xe2\x80\xa6 https://t.co/XVCrD1rjdp'"
1037996424800161792,2018-09-07 09:30:07,b'The Playboy Bunny is returning at a New York City club. But is a cotton-tailed cocktail server simply a specter of\xe2\x80\xa6 https://t.co/dmBalN2O6C'
1037992644704694273,2018-09-07 09:15:06,"b'Defense Secretary Jim Mattis arrived in Afghanistan on an unannounced visit, in the midst of a push by the Trump ad\xe2\x80\xa6 https://t.co/pUtbKi31uA'"
1037988873643671553,2018-09-07 09:00:07,"b'In Opinion\n\nThe editorial board writes, ""Presidents do not get to outlaw speech simply because they find it distast\xe2\x80\xa6 https://t.co/ni8xZH9PtU'"
1037985090964516864,2018-09-07 08:45:05,b'Naomi Osaka will become the first woman born in Japan to play in a Grand Slam final. Revisit our profile of the 20-\xe2\x80\xa6 https://t.co/ynn2k1LQYN'
1037981312945147904,2018-09-07 08:30:04,b'The U.S. and India are strengthening their military partnership as both powers warily eye the rise of China https://t.co/d2UzqjUNfS'
1037977547336810496,2018-09-07 08:15:06,"b'""Placentas are often colonized with bacteria. Many are infected. As a general rule it\xe2\x80\x99s best not to eat something t\xe2\x80\xa6 https://t.co/4ln8sEqK75'"
1037969981563170816,2018-09-07 07:45:02,"b'What is the weirdest, most interesting or most beautiful roadside attraction you have ever seen? https://t.co/nyQUIrRHxx'"
1037967403328524289,2018-09-07 07:34:48,"b'RT @MujMash: The Facebook page of journalist Samim Faramarz, killed on live TV as he reported on the death of other civilians, reads like a\xe2\x80\xa6'"
1037966239078014976,2018-09-07 07:30:10,"b'Mexican authorities found a mass grave with 168 human skulls in Veracruz State, a somber reminder of the tens of th\xe2\x80\xa6 https://t.co/g7eyoPhPor'"
1037962456088358912,2018-09-07 07:15:08,"b'A giant, multimillion-dollar complex in Manchester, England, has won architecture\xe2\x80\x99s most unwanted prize: Britain\xe2\x80\x99s\xe2\x80\xa6 https://t.co/t2KRQdrT6m'"
1037958699501989888,2018-09-07 07:00:12,"b""RT @nytopinion: President Trump has never handled criticism well, and Bob Woodward's book and a critical Op-Ed by an anonymous senior admin\xe2\x80\xa6"""
1037956645572276224,2018-09-07 06:52:03,b'The beauty of the Genoa Bridge was its simplicity. But engineers gradually recognized that the structure had so few\xe2\x80\xa6 https://t.co/uhMs9ZhOyR'
1037954882630819841,2018-09-07 06:45:02,"b""Burt Reynolds's hairy-chested centerfold was the nude heard around the world https://t.co/PIpSMN4UNf"""
1037951138337878016,2018-09-07 06:30:10,b'Almost demolished. Almost donated. The saga of a Frank Lloyd Wright home in Phoenix continues: It is now for sale f\xe2\x80\xa6 https://t.co/Cwn8E5dU2G'
1037947342165630976,2018-09-07 06:15:05,"b'Almost exactly a year after NFL players\xe2\x80\x99 protests exploded into a polarizing political debate, thousands of eyes on\xe2\x80\xa6 https://t.co/0mGsjiU9k2'"
1037943581292552192,2018-09-07 06:00:08,"b'Henry Golding \xe2\x80\x94 the newly minted \xe2\x80\x9cCrazy Rich Asians\xe2\x80\x9d heartthrob \xe2\x80\x94 was in the front row at Tom Ford, the first show\xe2\x80\xa6 https://t.co/yZuuD3ZlIF'"
1037939781945229312,2018-09-07 05:45:02,"b'\xe2\x80\x9cEveryone in the administration thinks they are a senior administration official,\xe2\x80\x9d said Jason Chaffetz, a former Re\xe2\x80\xa6 https://t.co/Lcc7Gw0vUs'"
1037936026713513984,2018-09-07 05:30:07,b'Judges at the International Criminal Court said they could investigate the deportation of hundreds of thousands of\xe2\x80\xa6 https://t.co/M8mhkRb7h1'
1037932241291280384,2018-09-07 05:15:04,"b'\xe2\x80\x9cChinese people really dislike this kind of westernized Chinese culture,\xe2\x80\x9d a film critic said, comparing ""Crazy Rich\xe2\x80\xa6 https://t.co/AHZKkUYEzZ'"
1037928955154771969,2018-09-07 05:02:01,b'11 new books recommended this week by critics and editors at The New York Times https://t.co/Pg0ZgYR3Bj'
1037925195812618240,2018-09-07 04:47:05,"b""RT @kylebuchanan: We're still several months away from the Academy Awards, but today already delivered Oscar season's most resounding snub.\xe2\x80\xa6"""
1037921430493691904,2018-09-07 04:32:07,"b""America doesn't spend enough money to protect the constitutional right to vote, an expert panel said https://t.co/tDksLi6AXH"""
1037917648561025024,2018-09-07 04:17:05,"b'Senator Tom Carper of Delaware easily dispatched a political newcomer, Kerri Evelyn Harris, in the latest test of s\xe2\x80\xa6 https://t.co/M9lB9Eenjp'"
1037913871162527744,2018-09-07 04:02:05,"b'Speaking to a friendly crowd during one of the most chaotic stretches of his presidency, Trump turned his fire on t\xe2\x80\xa6 https://t.co/NvqjVF4PDy'"
1037910095986925570,2018-09-07 03:47:04,b'These sharks must be reclassified as omnivores \xe2\x80\x94 the first omnivorous sharks known to science https://t.co/BmZZKm2yb2'
1037906325689262080,2018-09-07 03:32:06,"b'\xe2\x80\x9cI got a little emotional out there because last year I was literally fighting for my life in the hospital,\xe2\x80\x9d said S\xe2\x80\xa6 https://t.co/1nGeISDLzy'"
1037902553428709376,2018-09-07 03:17:06,"b'RT @David_Philipps: His career spanned the entire war, including its tragic failure to find peace. https://t.co/Vf7rkibBW4'"
1037898757046759424,2018-09-07 03:02:01,b'Newly revealed emails from the days when Judge Kavanaugh was a White House lawyer raised fresh questions about his\xe2\x80\xa6 https://t.co/s5fMrRC6jA'
1037895003039780866,2018-09-07 02:47:06,"b'\xe2\x80\x9cI may not be the best actor in the world,\xe2\x80\x9d he said, \xe2\x80\x9cbut I\xe2\x80\x99m the best Burt Reynolds in the world\xe2\x80\x9d https://t.co/Q3Mz19V77Z'"
1037893483053371394,2018-09-07 02:41:04,"b'RT @dougmillsnyt: .@realDonaldTrump gestures during a ""Make America Great Again"" rally in Billings, MT. https://t.co/W5Zl2btYgg'"
1037891208201289728,2018-09-07 02:32:01,b'The @UpshotNYT has partnered with Siena College to poll dozens of the most competitive House and Senate races acros\xe2\x80\xa6 https://t.co/clWOMKXNnm'
1037887447345115136,2018-09-07 02:17:05,"b""RT @nytopinion: Twenty years ago, Brett Kavanaugh spent years obsessing over conspiracy theories about Vince Foster's death. Can he explain\xe2\x80\xa6"""
1037883672337244164,2018-09-07 02:02:05,b'Education Secretary Betsy DeVos says she will leave it to Congress to decide whether states can use federal funds t\xe2\x80\xa6 https://t.co/bDQzXVolij'
1037880905321406464,2018-09-07 01:51:05,"b'RT @maggieNYT: John Kelly and aides have a list of just over a dozen people who could have written the op-ed, as people suggest polygraphs\xe2\x80\xa6'"
1037879884582928384,2018-09-07 01:47:02,"b'20th Century Fox pulled a scene from \xe2\x80\x9cThe Predator,\xe2\x80\x9d which hits theaters next week, after learning that an actor wi\xe2\x80\xa6 https://t.co/SNT5MYvTnK'"
1037876113345789954,2018-09-07 01:32:02,"b""In a critical report, the NAACP Legal Defense and Education Fund opposes Judge Brett Kavanaugh's appointment to the\xe2\x80\xa6 https://t.co/XL1pQqUb3f"""
1037872352619651075,2018-09-07 01:17:06,b'RT @zwoolfe: This has been a delightttt: We writers asked ourselves and a bunch of artists we admire to choose the FIVE MINUTES that would\xe2\x80\xa6'
1037869834749521921,2018-09-07 01:07:05,"b""Evening Briefing: Here's what you need to know at the end of the day https://t.co/5iMnr6gROO"""
1037866886183174144,2018-09-07 00:55:22,b'Delaware primary election live results https://t.co/A5XM3lr0N0'
1037864786229383168,2018-09-07 00:47:02,"b""RT @Nate_Cohn: We're live. \nCA-48 Rouda (D) 45, Rohabacher (R) 44\nIL-06 Roskam (R) 45, Casten (D) 44\nIL-12 Bost (R) 44, Kelly (D) 42\nCalls\xe2\x80\xa6"""
1037861024001605634,2018-09-07 00:32:05,"b'6 ways to fight election hacking and voter fraud, according to an expert panel https://t.co/3mGlfHXBiA'"
1037857247152545793,2018-09-07 00:17:04,"b'RT @brooksbarnesNYT: Two academy board members told me that Laura Dern was among the most adamant about the ""popular"" Oscar rollback and th\xe2\x80\xa6'"
1037853482634694656,2018-09-07 00:02:07,"b'President Trump tweeted about the Manhattan truck attack. As a result, a possible death penalty case has gotten eve\xe2\x80\xa6 https://t.co/cwyzBCwI3E'"
1037849700584579073,2018-09-06 23:47:05,"b'\xe2\x80\x9cIf the academy had intended to float the popular Oscar idea as a trial balloon, it seemed like everyone in Hollywo\xe2\x80\xa6 https://t.co/FkA1RqVnWi'"
1037845942601441281,2018-09-06 23:32:09,"b'36 Hours in Paris, on the Seine: to dine, drink and play along the photogenic waterway https://t.co/K1Cr1BBnuS'"
1037842138736812032,2018-09-06 23:17:02,"b'RT @mattfleg: Herein, NYT tackles the big Qs: When does one transition from \xe2\x80\x9cadministration official\xe2\x80\x9d to \xe2\x80\x9csenior administration official?\xe2\x80\x9d\xe2\x80\xa6'"
1037838369252929536,2018-09-06 23:02:03,b'He served 7 deployments. Earned 6 Bronze Stars. Those he thought were allies killed him. https://t.co/3N78Off499'
1037834589291667457,2018-09-06 22:47:02,"b""Evening Briefing: Here's what you need to know at the end of the day https://t.co/dz0NKecOHh"""
1037830831971201025,2018-09-06 22:32:06,"b'Called a \xe2\x80\x9cgarish, soulless leisure shed\xe2\x80\x9d \xe2\x80\x94 and worse \xe2\x80\x94 a giant, multimillion-dollar complex in Manchester, England,\xe2\x80\xa6 https://t.co/ULbPaaPaCn'"
1037827047941447680,2018-09-06 22:17:04,b'RT @nytimesworld: Have you been to the National Museum of Brazil? Please send us photos and videos you took at the museum before much of it\xe2\x80\xa6'
1037823265014734854,2018-09-06 22:02:02,"b'Les Moonves, who is facing allegations of sexual harassment and a battle for control of CBS, is said to be in talks\xe2\x80\xa6 https://t.co/5gJwymS4kX'"
1037818991404830720,2018-09-06 21:45:03,b'Writers from across the political spectrum reacted to the anonymous Op-ed article by a senior Trump administration\xe2\x80\xa6 https://t.co/a7iQX3op6Q'
1037815485600026625,2018-09-06 21:31:08,b'The NFL has adopted a new rule prohibiting the use of helmets during a tackle. But some players have insisted it wi\xe2\x80\xa6 https://t.co/GNE99uqAJY'
1037811458070007808,2018-09-06 21:15:07,"b'RT @Nate_Cohn: Tonight, we will launch the first of nearly 100 live NYT Upshot/Siena polls of the fight for Congress.\nFor the first time, w\xe2\x80\xa6'"
1037807166693015553,2018-09-06 20:58:04,b'Twitter has banned Alex Jones for violating its abusive behavior policy. The network was the last holdout after oth\xe2\x80\xa6 https://t.co/eA23OBz0Cz'
1037804391112290309,2018-09-06 20:47:02,b'Nearly 2 million low-income Americans would be stripped of benefits under the House version of the farm bill being\xe2\x80\xa6 https://t.co/UbEpC2zIIe'
1037800379340210176,2018-09-06 20:31:06,"b'Julia Salazar, running for a Brooklyn state senate seat, has been compared to Alexandria Ocasio-Cortez. But scrutin\xe2\x80\xa6 https://t.co/W0Gegjfhum'"
1037796358051246080,2018-09-06 20:15:07,"b'RT @MichaelPaulson: Broadway news: A musical adaptation of ""Beetlejuice"" (@BeetlejuiceBway) will open at the Winter Garden Theater in April\xe2\x80\xa6'"
1037795212884668416,2018-09-06 20:10:34,"b'Jair Bolsonaro, the front-runner in Brazil\xe2\x80\x99s presidential election, has been stabbed during a campaign event https://t.co/LnYQERS5dj'"
1037795080927621122,2018-09-06 20:10:03,"b'RT @nytimesarts: When Mr. Reynolds visited The Times earlier this year, he made his way with help from a fancy cane. But he fired off a bar\xe2\x80\xa6'"
1037792566010433536,2018-09-06 20:00:03,"b""Who are the 2 Russians accused in the nerve agent attack in England? Even in Russia, there isn't much to go on. https://t.co/5fEzVDDpxu"""
1037788446285344769,2018-09-06 19:43:41,"b'Breaking: Burt Reynolds is dead at 82. The wry Hollywood heartthrob starred in films like ""Smokey and the Bandit"" a\xe2\x80\xa6 https://t.co/01S8ukTylq'"
1037785271478231040,2018-09-06 19:31:04,b'The Trump administration has proposed a rule that could allow federal authorities to detain migrant families indefi\xe2\x80\xa6 https://t.co/LkEREVltTf'
1037781504297000960,2018-09-06 19:16:06,"b'There won\'t be a new ""popular"" film Oscar next year after all, the Academy of Motion Picture Arts and Sciences anno\xe2\x80\xa6 https://t.co/0FMQkvGyeY'"
1037777457816981504,2018-09-06 19:00:01,"b'RT @monicadavey1: The latest in the trial of the Chicago police officer accused of shooting Laquan McDonald. Jury selection is underway, an\xe2\x80\xa6'"
1037774563835342850,2018-09-06 18:48:31,"b'Germany\'s top security official called migration ""the mother of all political problems."" That\'s provoked anger from\xe2\x80\xa6 https://t.co/jWc7ursmBx'"
1037770124135149568,2018-09-06 18:30:53,"b""RT @NYTObits: Jan Ellen Lewis, a historian who organized a groundbreaking conference to reassess Thomas Jefferson's legacy after DNA testin\xe2\x80\xa6"""
